x,z,level,in_memory,status,full_status,accessible_ready,ticking_ready,entity_ticking_ready,ticket,spawning,block_entity_count
1,15,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
2,15,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
3,15,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
4,15,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
5,15,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
6,15,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
7,15,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
8,15,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
9,15,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
10,15,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
11,15,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
12,15,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
13,15,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
14,-15,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
14,15,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
15,-15,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
15,-14,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
15,-13,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
15,-12,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
15,-11,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
15,-10,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
15,-9,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
15,-8,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
15,-7,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
15,-6,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
15,-5,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
15,-4,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
15,-3,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
15,-2,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
15,-1,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
15,0,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
15,1,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
15,2,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
15,3,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
15,4,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
15,5,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
15,6,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
15,7,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
15,8,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
15,9,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
15,10,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
15,11,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
15,12,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
15,13,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
15,14,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
15,15,37,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-16,-16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-16,-15,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-16,-14,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-15,-16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-14,-16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-16,-13,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-16,-12,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-13,-16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-12,-16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-16,-11,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-16,-10,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-11,-16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-10,-16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-16,-9,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-16,-8,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-9,-16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-8,-16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-16,-7,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-16,-6,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-7,-16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-6,-16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-16,-5,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-16,-4,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-5,-16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-4,-16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-16,-3,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-16,-2,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-3,-16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-2,-16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-16,-1,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-16,0,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-1,-16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
0,-16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-16,1,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-16,2,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
1,-16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
2,-16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-16,3,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-16,4,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
3,-16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
4,-16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-16,5,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-16,6,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
5,-16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
6,-16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-16,7,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-16,8,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
7,-16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
8,-16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-16,9,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-16,10,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
9,-16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
10,-16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-16,11,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-16,12,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
11,-16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
12,-16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-16,13,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-16,14,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
13,-16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
14,-16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-16,15,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-16,16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-15,16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-14,16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-13,16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-12,16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-11,16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-10,16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-9,16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-8,16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-7,16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-6,16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-5,16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-4,16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-3,16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-2,16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-1,16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
0,16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
1,16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
2,16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
3,16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
4,16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
5,16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
6,16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
7,16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
8,16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
9,16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
10,16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
11,16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
12,16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
13,16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
14,16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
15,-16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
15,16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
16,-16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
16,-15,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
16,-14,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
16,-13,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
16,-12,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
16,-11,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
16,-10,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
16,-9,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
16,-8,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
16,-7,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
16,-6,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
16,-5,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
16,-4,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
16,-3,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
16,-2,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
16,-1,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
16,0,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
16,1,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
16,2,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
16,3,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
16,4,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
16,5,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
16,6,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
16,7,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
16,8,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
16,9,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
16,10,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
16,11,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
16,12,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
16,13,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
16,14,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
16,15,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
16,16,38,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-17,-17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
-17,-16,39,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-17,-15,39,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-16,-17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
-15,-17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
-17,-14,39,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-17,-13,39,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-14,-17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
-13,-17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
-17,-12,39,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-17,-11,39,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-12,-17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
-11,-17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
-17,-10,39,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-17,-9,39,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-10,-17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
-9,-17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
-17,-8,39,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-17,-7,39,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-8,-17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
-7,-17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
-17,-6,39,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-17,-5,39,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-6,-17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
-5,-17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
-17,-4,39,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-17,-3,39,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-4,-17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
-3,-17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
-17,-2,39,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-17,-1,39,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-2,-17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
-1,-17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
-17,0,39,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-17,1,39,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
0,-17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
1,-17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
-17,2,39,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-17,3,39,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
2,-17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
3,-17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
-17,4,39,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-17,5,39,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
4,-17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
5,-17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
-17,6,39,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-17,7,39,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
6,-17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
7,-17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
-17,8,39,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-17,9,39,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
8,-17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
9,-17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
-17,10,39,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-17,11,39,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
10,-17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
11,-17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
-17,12,39,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-17,13,39,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
12,-17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
13,-17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
-17,14,39,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-17,15,39,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
14,-17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
15,-17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
-17,16,39,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-17,17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
-16,17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
-15,17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
-14,17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
-13,17,39,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0
